county,nearest_town,town_size,landcover_types,elevation_m,dist_to_town_m,dist_to_water_m,topographic_hazard,landcover_risk,water_proximity_risk,vulnerability_score,flood_risk_score,risk_category
Taita Taveta,Maungu,Town,forests,537.0,13541.40633306429,9605681.885512566,0.0,1.0,0,0.0,0.2,Low
Taita Taveta,Maungu,Town,forests,872.0,7213.481234491191,9612002.28176216,0.0,1.0,0,1.5,0.6,Low
Taita Taveta,Maungu,Town,forests,531.0,886.6259434279096,9618322.688010924,0.0,1.0,0,6.0,1.5,Low
Taita Taveta,Maungu,Town,"protected_areas,rangeland",493.0,5442.891474828642,9624643.10423916,2.0,3.0,0,1.5,1.6,Low
Taita Taveta,Maungu,Town,"protected_areas,rangeland",470.0,11770.77727467329,9630963.53042722,2.0,3.0,0,0.0,1.4,Low
Taita Taveta,Aruba Lodge,Town,"forests,protected_areas",459.0,7893.740797060816,9637283.966555508,2.0,1.0,0,1.5,1.2,Low
Taita Taveta,Aruba Lodge,Town,"forests,protected_areas",457.0,7244.310316046541,9643604.41260448,2.0,1.0,0,1.5,1.2,Low
Taita Taveta,Aruba Lodge,Town,"forests,protected_areas",442.0,11078.632051800185,9649924.86855464,2.0,1.0,0,0.0,0.8,Low
Taita Taveta,Aruba Lodge,Town,"protected_areas,rangeland",437.0,16525.111567646687,9656245.334386552,2.0,3.0,0,0.0,1.4,Low
Taita Taveta,Aruba Lodge,Town,"protected_areas,rangeland",423.0,22439.021915118457,9662565.810080817,2.0,3.0,0,0.0,1.4,Low
Taita Taveta,Aruba Lodge,Town,"protected_areas,rangeland",358.0,28531.163044838573,9668886.295618098,2.0,3.0,0,0.0,1.4,Low
Kitui,Manyani,Town,"protected_areas,rangeland",309.0,29506.977523832702,9675206.790979104,2.0,3.0,0,0.0,1.4,Low
Kitui,Tsavo,Town,"forests,protected_areas",406.0,30121.525989159254,9681527.296144597,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"protected_areas,rangeland",397.0,30915.981483424825,9687847.811095385,2.0,3.0,0,0.0,1.4,Low
Kitui,Tsavo,Town,"protected_areas,rangeland",417.0,32929.87492006821,9694168.335812328,2.0,3.0,0,0.0,1.4,Low
Kitui,Tsavo,Town,"protected_areas,rangeland",392.0,35958.9012821472,9700488.870276337,2.0,3.0,0,0.0,1.4,Low
Kitui,Tsavo,Town,"forests,protected_areas",416.0,39771.79488767232,9706809.414468372,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"forests,protected_areas",381.0,44166.00416332621,9713129.968369441,2.0,1.0,0,0.0,0.8,Low
Kitui,Munyuni,Town,"forests,protected_areas",369.0,43865.89263443863,9719450.531960603,2.0,1.0,0,0.0,0.8,Low
Kitui,Munyuni,Town,"forests,protected_areas",364.0,40459.18119053197,9725771.105222968,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",347.0,37812.18476365119,9732091.68813769,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",349.0,36092.44323390555,9738412.280685976,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",352.0,35435.219324633705,9744732.88284908,2.0,1.0,0,0.0,0.8,Low
Kitui,Munyuni,Town,"protected_areas,rangeland,wetlands",347.0,35898.91706691294,9751053.494608307,2.0,8.0,0,0.0,2.6,Low
Kitui,Munyuni,Town,"forests,protected_areas",360.0,37441.913580495486,9757374.115945006,2.0,1.0,0,0.0,0.8,Low
Kitui,Manzui,Town,"forests,protected_areas",365.0,38610.755135252075,9763694.74684058,2.0,1.0,0,0.0,0.8,Low
Kitui,Manzui,Town,"forests,protected_areas",380.0,39874.705300364054,9770015.387276473,2.0,1.0,0,0.0,0.8,Low
Kitui,Manzui,Town,"forests,protected_areas",381.0,42062.82208158849,9776336.037234183,2.0,1.0,0,0.0,0.8,Low
Kitui,Kanziko,Town,"forests,protected_areas",387.0,44189.191995125184,9782656.696695253,2.0,1.0,0,0.0,0.8,Low
Kitui,Kanziko,Town,"forests,protected_areas",397.0,43241.1272713653,9788977.365641275,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"forests,protected_areas",399.0,40351.68179825602,9795298.044053888,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"forests,protected_areas",393.0,38118.44092797767,9801618.731914777,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"forests,protected_areas",400.0,36849.1522509235,9807939.429205677,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"forests,protected_areas",398.0,36644.12193577242,9814260.135908365,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"floodplains,forests,protected_areas",381.0,37520.80078137692,9820580.852004671,2.0,10.0,0,0.0,3.1,Low
Kitui,Kakya,Town,"forests,protected_areas",405.0,36475.39767007217,9826901.57747647,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,forests,394.0,35591.380546916436,9833222.31230568,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,forests,393.0,35820.73800581079,9839543.056474268,2.0,1.0,0,0.0,0.8,Low
Kitui,Endani,Town,rangeland,403.0,31855.49332157109,9845863.809964249,2.0,3.0,0,0.0,1.4,Low
Kitui,Endani,Town,forests,404.0,28329.988094500277,9852184.57275768,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,418.0,25850.910047581954,9858505.344836669,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,412.0,24539.525088608098,9864826.126183365,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,unknown,393.0,24823.25927151144,9871146.916779965,2.0,0.0,0,0.0,0.6,Low
Kitui,Endau,Town,forests,421.0,26651.215322137396,9877467.716608712,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,428.0,29739.998712730026,9883788.525651895,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,424.0,33745.146861725705,9890109.343891844,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,rangeland,442.0,38380.848323163584,9896430.17131094,2.0,3.0,0,0.0,1.4,Low
Kitui,Nuu,Town,forests,446.0,42565.32971471259,9902751.007891607,2.0,1.0,0,0.0,0.8,Low
Kitui,Nuu,Town,forests,454.0,44152.01448164585,9909071.853616308,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakuniike,Town,forests,460.0,43889.8540677187,9915392.70846756,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakuniike,Town,forests,487.0,42864.57674394513,9921713.57242792,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakuniike,Town,forests,495.0,42761.10097728401,9928034.445479987,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakuniike,Town,"floodplains,forests",497.0,43585.99249921238,9934355.327606408,2.0,10.0,0,0.0,3.1,Low
Kitui,Kakuniike,Town,forests,516.0,45288.55148371733,9940676.218789874,0.0,1.0,0,0.0,0.2,Low
Tana River,Masyungwa,Town,forests,507.0,45019.51004968109,9946997.11901312,0.0,1.0,0,0.0,0.2,Low
Tana River,Masyungwa,Town,forests,513.0,42584.21833979869,9953318.028258918,0.0,1.0,0,0.0,0.2,Low
Tana River,Masyungwa,Town,forests,500.0,40989.78148404742,9959638.946510095,0.0,1.0,0,0.0,0.2,Low
Tana River,Masyungwa,Town,"forests,protected_areas",445.0,40336.0370959799,9965959.873749515,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",446.0,39852.10283237013,9972280.809960086,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",401.0,33527.57056655523,9978601.755124757,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",416.0,27204.65114697994,9984922.709226526,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",393.0,20884.809502660384,9991243.672248432,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",332.0,14572.050641414547,9997564.644173553,2.0,1.0,0,0.0,0.8,Low
Isiolo,Kora Wells,Town,forests,270.0,8282.585334875017,10003885.624985013,2.0,1.0,0,1.5,1.2,Low
Isiolo,Kora Wells,Town,forests,330.0,2223.723850441707,10010206.614665978,2.0,1.0,0,3.0,1.5,Low
Garissa,Kora Wells,Town,forests,386.0,4623.401745096339,10016527.613199659,2.0,1.0,0,3.0,1.5,Low
Garissa,Kora Wells,Town,forests,430.0,10857.896095933893,10022848.620569302,2.0,1.0,0,0.0,0.8,Low
Isiolo,Kora Wells,Town,forests,460.0,17160.97723218678,10029169.636758203,2.0,1.0,0,0.0,0.8,Low
Isiolo,Kora Wells,Town,forests,459.0,23477.46876256403,10035490.661749698,2.0,1.0,0,0.0,0.8,Low
Garissa,Benane,Town,"forests,protected_areas",455.0,26443.488860658126,10041811.695527164,2.0,1.0,0,0.0,0.8,Low
Garissa,Benane,Town,forests,473.0,20524.3413649074,10048132.738074018,2.0,1.0,0,0.0,0.8,Low
Garissa,Benane,Town,rangeland,465.0,14944.103914345189,10054453.78937372,2.0,3.0,0,0.0,1.4,Low
Garissa,Benane,Town,rangeland,453.0,10270.88424344494,10060774.849409776,2.0,3.0,0,0.0,1.4,Low
Garissa,Benane,Town,forests,407.0,8230.616774078591,10067095.918165727,2.0,1.0,0,1.5,1.2,Low
Isiolo,Benane,Town,rangeland,404.0,10492.006949160976,10073416.995625155,2.0,3.0,0,0.0,1.4,Low
Isiolo,Benane,Town,rangeland,402.0,15248.23055835465,10079738.08177169,2.0,3.0,0,0.0,1.4,Low
Isiolo,Benane,Town,rangeland,386.0,20857.18170080126,10086059.176589,2.0,3.0,0,0.0,1.4,Low
Isiolo,Benane,Town,forests,368.0,26788.480543691483,10092380.28006079,2.0,1.0,0,0.0,0.8,Low
Isiolo,Merti,Town,forests,344.0,31452.64847928111,10098701.39217081,2.0,1.0,0,0.0,0.8,Low
Isiolo,Merti,Town,forests,321.0,25461.502507221245,10105022.512902847,2.0,1.0,0,0.0,0.8,Low
Isiolo,Merti,Town,forests,310.0,19682.334503031976,10111343.642240731,2.0,1.0,0,0.0,0.8,Low
Isiolo,Merti,Town,"rangeland,wetlands",287.0,14373.156961963934,10117664.780168336,2.0,8.0,0,0.0,2.6,Low
Isiolo,Merti,Town,rangeland,278.0,10289.225365267379,10123985.92666957,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,"floodplains,rangeland",276.0,9232.326043921485,10130307.081728384,2.0,10.0,0,1.5,3.4,Low
Isiolo,Merti,Town,floodplains,271.0,12028.744645443274,10136628.245328767,2.0,10.0,0,0.0,3.1,Low
Isiolo,Merti,Town,rangeland,279.0,16859.202807644542,10142949.417454751,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,285.0,22446.868576113215,10149270.598090407,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,282.0,28347.45608405291,10155591.787219843,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,271.0,34400.31674274697,10161912.98482721,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,275.0,40537.29746252612,10168234.190896695,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,277.0,46725.26454852167,10174555.405412529,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,284.0,52946.344318501775,10180876.628358975,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,288.0,59190.09692725089,10187197.859720344,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,308.0,65450.03391764869,10193519.099480977,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,"rangeland,wetlands",304.0,71721.91766388691,10199840.34762526,2.0,8.0,0,0.0,2.6,Low
Isiolo,Merti,Town,forests,308.0,78002.86645341555,10206161.604137616,2.0,1.0,0,0.0,0.8,Low
Isiolo,Merti,Town,rangeland,317.0,84290.85386038863,10212482.869002506,2.0,3.0,0,0.0,1.4,Low
Isiolo,Merti,Town,rangeland,325.0,90584.4141233877,10218804.142204428,2.0,3.0,0,0.0,1.4,Low
Isiolo,Choba,Town,forests,334.0,94454.26130659977,10225125.42372792,2.0,1.0,0,0.0,0.8,Low
Marsabit,Choba,Town,rangeland,340.0,90950.42717143346,10231446.71355756,2.0,3.0,0,0.0,1.4,Low
Marsabit,Choba,Town,forests,347.0,87763.54650056601,10237768.011677962,2.0,1.0,0,0.0,0.8,Low
Marsabit,Choba,Town,forests,355.0,84929.3068030571,10244089.318073776,2.0,1.0,0,0.0,0.8,Low
Marsabit,Choba,Town,forests,360.0,82484.06744177079,10250410.632729694,2.0,1.0,0,0.0,0.8,Low
Marsabit,Choba,Town,forests,368.0,80463.30081117344,10256731.955630442,2.0,1.0,0,0.0,0.8,Low
Marsabit,Choba,Town,"floodplains,rangeland",374.0,78899.62826984785,10263053.286760788,2.0,10.0,0,0.0,3.1,Low
Marsabit,Choba,Town,rangeland,402.0,77820.60827834079,10269374.626105532,2.0,3.0,0,0.0,1.4,Low
Marsabit,Choba,Town,"floodplains,rangeland",398.0,77246.55314317756,10275695.973649515,2.0,10.0,0,0.0,3.1,Low
Marsabit,Choba,Town,"floodplains,rangeland",411.0,77188.73000764131,10282017.329377616,2.0,10.0,0,0.0,3.1,Low
Marsabit,Choba,Town,rangeland,421.0,77648.29216333953,10288338.693274746,2.0,3.0,0,0.0,1.4,Low
Marsabit,Choba,Town,rangeland,452.0,78616.16678250172,10294660.06532586,2.0,3.0,0,0.0,1.4,Low
Marsabit,Debel,Town,rangeland,479.0,78449.90348848926,10300981.445515944,2.0,3.0,0,0.0,1.4,Low
Marsabit,Debel,Town,rangeland,501.0,74352.34540011338,10307302.833830027,0.0,3.0,0,0.0,0.8,Low
Marsabit,Debel,Town,rangeland,525.0,70585.00084042108,10313624.230253166,0.0,3.0,0,0.0,0.8,Low
Marsabit,Debel,Town,rangeland,561.0,67203.42691252229,10319945.634770462,0.0,3.0,0,0.0,0.8,Low
Marsabit,Debel,Town,rangeland,534.0,64268.54597648222,10326267.047367051,0.0,3.0,0,0.0,0.8,Low
Marsabit,Debel,Town,rangeland,519.0,61843.985827853074,10332588.468028104,0.0,3.0,0,0.0,0.8,Low
Marsabit,Debel,Town,"floodplains,rangeland",531.0,59991.65218778505,10338909.89673883,0.0,10.0,0,0.0,2.5,Low
Marsabit,Debel,Town,rangeland,556.0,58765.68088063523,10345231.333484467,0.0,3.0,0,0.0,0.8,Low
Marsabit,Sololo,Town,forests,579.0,53405.38505300249,10351552.778250301,0.0,1.0,0,0.0,0.2,Low
Marsabit,Sololo,Town,forests,577.0,47200.870180629114,10357874.231021646,0.0,1.0,0,0.0,0.2,Low
Marsabit,Sololo,Town,rangeland,602.0,41034.08713445132,10364195.691783853,0.0,3.0,0,0.0,0.8,Low
Marsabit,Sololo,Town,rangeland,601.0,34925.02879178319,10370517.16052231,0.0,3.0,0,0.0,0.8,Low
Marsabit,Sololo,Town,rangeland,633.0,28910.31188444749,10376838.637222437,0.0,3.0,0,0.0,0.8,Low
Marsabit,Sololo,Town,rangeland,629.0,23063.863475254242,10383160.121869698,0.0,3.0,0,0.0,0.8,Low
Marsabit,Sololo,Town,rangeland,639.0,17554.618524887057,10389481.614449581,0.0,3.0,0,0.0,0.8,Low
Marsabit,Sololo,Town,rangeland,655.0,12824.766380072931,10395803.114947617,0.0,3.0,0,0.0,0.8,Low
Marsabit,Sololo,Town,rangeland,674.0,10043.495499704775,10402124.623349372,0.0,3.0,0,0.0,0.8,Low
Kwale,Mwereni,Town,forests,356.0,37217.21405358769,9530152.705745831,2.0,1.0,0,0.0,0.8,Low
Kwale,Mwereni,Town,rangeland,408.0,37341.244568247435,9536472.771824775,2.0,3.0,0,0.0,1.4,Low
Kwale,Kilibazi,Town,forests,463.0,34501.19310228866,9542792.848419378,2.0,1.0,0,0.0,0.8,Low
Kwale,Kilibazi,Town,forests,548.0,29146.52946022984,9549112.93550876,0.0,1.0,0,0.0,0.2,Low
Kwale,Kilibazi,Town,"floodplains,rangeland",520.0,24265.102548117986,9555433.0330721,0.0,10.0,0,0.0,2.5,Low
Kwale,Kilibazi,Town,rangeland,503.0,20202.90552780262,9561753.141088625,0.0,3.0,0,0.0,0.8,Low
Kwale,Kilibazi,Town,"floodplains,forests",455.0,17538.721443136998,9568073.259537622,2.0,10.0,0,0.0,3.1,Low
Taita Taveta,Kilibazi,Town,rangeland,440.0,16945.302474567674,9574393.388398433,2.0,3.0,0,0.0,1.4,Low
Taita Taveta,Bungule,Town,rangeland,489.0,16461.296511879333,9580713.527650451,2.0,3.0,0,0.0,1.4,Low
Taita Taveta,Bungule,Town,forests,508.0,15914.437411484441,9587033.677273126,0.0,1.0,0,0.0,0.2,Low
Taita Taveta,Rukanga,Town,forests,486.0,16874.111426964268,9593353.83724596,2.0,1.0,0,0.0,0.8,Low
Taita Taveta,Buchuma,Town,forests,469.0,14282.223719215532,9599674.007548513,2.0,1.0,0,0.0,0.8,Low
Taita Taveta,Buchuma,Town,forests,477.0,10465.979213838198,9605994.188160393,2.0,1.0,0,0.0,0.8,Low
Taita Taveta,Maungu,Town,forests,478.0,9627.38214187461,9612314.379061265,2.0,1.0,0,1.5,1.2,Low
Taita Taveta,Maungu,Town,"protected_areas,rangeland",474.0,6437.257253589376,9618634.580230849,2.0,3.0,0,1.5,1.6,Low
Taita Taveta,Maungu,Town,"protected_areas,rangeland",453.0,8383.152330244986,9624954.791648915,2.0,3.0,0,1.5,1.6,Low
Taita Taveta,Aruba Lodge,Town,"protected_areas,rangeland",439.0,10281.535020420524,9631275.013295287,2.0,3.0,0,0.0,1.4,Low
Taita Taveta,Aruba Lodge,Town,"protected_areas,rangeland",437.0,3973.8750055996607,9637595.245149843,2.0,3.0,0,3.0,2.0,Low
Taita Taveta,Aruba Lodge,Town,"forests,protected_areas",435.0,2441.4280132999465,9643915.487192512,2.0,1.0,0,3.0,1.5,Low
Taita Taveta,Aruba Lodge,Town,"forests,protected_areas",424.0,8730.213452609378,9650235.739403276,2.0,1.0,0,1.5,1.2,Low
Taita Taveta,Aruba Lodge,Town,"forests,protected_areas",430.0,15051.905231967074,9656556.001762172,2.0,1.0,0,0.0,0.8,Low
Taita Taveta,Aruba Lodge,Town,"protected_areas,rangeland",394.0,21377.330125535176,9662876.274249285,2.0,3.0,0,0.0,1.4,Low
Taita Taveta,Aruba Lodge,Town,"protected_areas,rangeland",325.0,27703.93119180218,9669196.556844756,2.0,3.0,0,0.0,1.4,Low
Kitui,Aruba Lodge,Town,"forests,protected_areas",342.0,34031.05246189288,9675516.849528773,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"forests,protected_areas",404.0,36448.24175743924,9681837.15228158,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"forests,protected_areas",377.0,37107.49129726514,9688157.465083474,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"forests,protected_areas",379.0,38801.34870780239,9694477.787914796,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"forests,protected_areas",381.0,41403.02622650123,9700798.120755946,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"forests,protected_areas",382.0,44754.48209822362,9707118.46358737,2.0,1.0,0,0.0,0.8,Low
Kitui,Tsavo,Town,"forests,protected_areas",354.0,48701.16962710535,9713438.816389566,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",329.0,49118.97953409311,9719759.179143084,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",321.0,46102.09275578341,9726079.551828526,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",317.0,43797.47630235167,9732399.934426539,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",324.0,42321.650162148166,9738720.326917825,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"forests,protected_areas",328.0,41762.57154964784,9745040.729283134,2.0,1.0,0,0.0,0.8,Low
Tana River,Munyuni,Town,"floodplains,protected_areas,rangeland,wetlands",322.0,42156.72971699363,9751361.141503265,2.0,10.0,0,0.0,3.1,Low
Kitui,Munyuni,Town,"protected_areas,rangeland",344.0,43478.207258623865,9757681.56355907,2.0,3.0,0,0.0,1.4,Low
Kitui,Manzui,Town,"forests,protected_areas",359.0,44898.748089586334,9764001.99543145,2.0,1.0,0,0.0,0.8,Low
Kitui,Manzui,Town,"protected_areas,rangeland",355.0,45990.20863932474,9770322.43710135,2.0,3.0,0,0.0,1.4,Low
Kitui,Manzui,Town,"forests,protected_areas",350.0,47899.772122267,9776642.88854977,2.0,1.0,0,0.0,0.8,Low
Kitui,Kanziko,Town,"forests,protected_areas",363.0,50381.62515381064,9782963.349757755,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"forests,protected_areas",370.0,48854.136837118145,9789283.820706405,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"forests,protected_areas",370.0,46167.05354397096,9795604.301376864,2.0,1.0,0,0.0,0.8,Low
Kitui,Mutha,Town,"forests,protected_areas",360.0,44228.431441369234,9801924.791750325,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,"forests,protected_areas",362.0,39903.92925054727,9808245.29180803,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,"forests,protected_areas",372.0,35893.64567271201,9814565.801531268,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,"forests,protected_areas",373.0,32626.234807646942,9820886.320901379,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,"forests,protected_areas",380.0,30342.639367220985,9827206.849899748,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,forests,366.0,29274.0072045961,9833527.388507811,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,forests,365.0,29552.434753506517,9839847.93670705,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,forests,377.0,31141.812245047262,9846168.494478993,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakya,Town,forests,388.0,33858.02280038353,9852489.061805217,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,393.0,31902.852053994196,9858809.638667345,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,393.0,30849.808921049967,9865130.22504705,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,395.0,31075.981396434556,9871450.820926052,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,rangeland,394.0,32554.718506505305,9877771.42628611,2.0,3.0,0,0.0,1.4,Low
Kitui,Endau,Town,forests,405.0,35128.19298404134,9884092.041109039,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,forests,401.0,38577.93871645172,9890412.665376697,2.0,1.0,0,0.0,0.8,Low
Kitui,Endau,Town,rangeland,398.0,42692.059412688875,9896733.299070986,2.0,3.0,0,0.0,1.4,Low
Kitui,Endau,Town,forests,411.0,47297.501902138654,9903053.94217386,2.0,1.0,0,0.0,0.8,Low
Kitui,Nuu,Town,forests,422.0,50192.08094999609,9909374.594667312,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakuniike,Town,forests,437.0,50066.438031951984,9915695.256533384,2.0,1.0,0,0.0,0.8,Low
Kitui,Kakuniike,Town,rangeland,454.0,49170.121685422,9922015.927754167,2.0,3.0,0,0.0,1.4,Low
Kitui,Kakuniike,Town,rangeland,474.0,49079.9417676012,9928336.608311793,2.0,3.0,0,0.0,1.4,Low
Tana River,Kakuniike,Town,"floodplains,forests",471.0,49800.27780307096,9934657.29818844,2.0,10.0,0,0.0,3.1,Low
Tana River,Kakuniike,Town,forests,484.0,51296.996233843565,9940977.997366333,2.0,1.0,0,0.0,0.8,Low
Tana River,Masyungwa,Town,forests,478.0,50765.382503279165,9947298.705827743,2.0,1.0,0,0.0,0.8,Low
Tana River,Masyungwa,Town,forests,492.0,48618.75591993848,9953619.423554981,2.0,1.0,0,0.0,0.8,Low
Tana River,Masyungwa,Town,forests,475.0,47228.486760649685,9959940.150530409,2.0,1.0,0,0.0,0.8,Low
Tana River,Masyungwa,Town,forests,434.0,46662.229524521994,9966260.886736432,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",406.0,40540.682079966515,9972581.632155497,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",386.0,34343.191340387326,9978902.386770094,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",367.0,28203.720452734447,9985223.150562765,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",356.0,22170.52257637442,9991543.923516093,2.0,1.0,0,0.0,0.8,Low
Tana River,Kora Wells,Town,"forests,protected_areas",296.0,16361.584985662741,9997864.705612697,2.0,1.0,0,0.0,0.8,Low
Garissa,Kora Wells,Town,"forests,protected_areas",292.0,11133.643751108666,10004185.49683525,2.0,1.0,0,0.0,0.8,Low
Garissa,Kora Wells,Town,"forests,protected_areas",365.0,7765.420214652755,10010506.297166467,2.0,1.0,0,1.5,1.2,Low
Garissa,Kora Wells,Town,"forests,protected_areas",381.0,8759.717292451522,10016827.106589103,2.0,1.0,0,1.5,1.2,Low
Garissa,Kora Wells,Town,"forests,protected_areas",389.0,13162.473588851406,10023147.925085958,2.0,1.0,0,0.0,0.8,Low
Garissa,Kora Wells,Town,"forests,protected_areas",428.0,18704.43644996415,10029468.752639877,2.0,1.0,0,0.0,0.8,Low
Garissa,Kora Wells,Town,"protected_areas,rangeland",430.0,24628.20218457458,10035789.589233743,2.0,3.0,0,0.0,1.4,Low
Garissa,Benane,Town,"protected_areas,rangeland",449.0,29042.09144665651,10042110.434850492,2.0,3.0,0,0.0,1.4,Low
Garissa,Benane,Town,rangeland,428.0,23778.8469219064,10048431.28947309,2.0,3.0,0,0.0,1.4,Low
Garissa,Benane,Town,forests,450.0,19170.582001466617,10054752.153084558,2.0,1.0,0,0.0,0.8,Low
Garissa,Benane,Town,rangeland,456.0,15801.140326395882,10061073.025667952,2.0,3.0,0,0.0,1.4,Low
Garissa,Benane,Town,rangeland,387.0,14557.74793551367,10067393.907206373,2.0,3.0,0,0.0,1.4,Low
Isiolo,Benane,Town,rangeland,375.0,15945.757501399888,10073714.797682965,2.0,3.0,0,0.0,1.4,Low
Isiolo,Benane,Town,rangeland,367.0,19408.59365417673,10080035.697080912,2.0,3.0,0,0.0,1.4,Low
Isiolo,Benane,Town,rangeland,391.0,24066.719780070725,10086356.60538344,2.0,3.0,0,0.0,1.4,Low
